date,load_before_transmission_mw,wind_mw,solar_mw,month,day_of_month,day_of_yr,hour,week,load_w_transmission_loss_and_load_scale,critical_load_mw,therm_gen_baseline,load_after_therm_gen_baseline,total_vre_gen_mw,load_vre_diff,load_after_therm_gen_baseline_and_vre_prod,curtailment_after_therm_gen_baseline_and_vre
2017-01-01 00:00:00,35.1,1.68,0.0,1,1,1,0,52,35.1,11.7,31,4.100000000000001,1.68,33.42,2.4200000000000017,0.0
2017-01-01 01:00:00,35.1,1.23,0.0,1,1,1,1,52,35.1,11.7,31,4.100000000000001,1.23,33.870000000000005,2.8700000000000014,0.0
2017-01-01 02:00:00,34.6,1.09,0.0,1,1,1,2,52,34.6,11.533333333333333,31,3.6000000000000014,1.09,33.51,2.5100000000000016,0.0
2017-01-01 03:00:00,34.2,1.47,0.0,1,1,1,3,52,34.2,11.4,31,3.200000000000003,1.47,32.730000000000004,1.7300000000000029,0.0
2017-01-01 04:00:00,33.8,1.12,0.0,1,1,1,4,52,33.8,11.266666666666666,31,2.799999999999997,1.12,32.68,1.679999999999997,0.0
2017-01-01 05:00:00,33.4,0.91,0.0,1,1,1,5,52,33.4,11.133333333333333,31,2.3999999999999986,0.91,32.49,1.4899999999999984,0.0
2017-01-01 06:00:00,33.3,1.84,0.0,1,1,1,6,52,33.3,11.099999999999998,31,2.299999999999997,1.84,31.459999999999997,0.4599999999999971,0.0
2017-01-01 07:00:00,33.8,1.59,6.8978,1,1,1,7,52,33.8,11.266666666666666,31,2.799999999999997,8.4878,25.312199999999997,0.0,5.687800000000003
2017-01-01 08:00:00,34.7,1.18,21.3585,1,1,1,8,52,34.7,11.566666666666666,31,3.700000000000003,22.5385,12.161500000000004,0.0,18.838499999999996
2017-01-01 09:00:00,34.7,0.78,27.9603,1,1,1,9,52,34.7,11.566666666666666,31,3.700000000000003,28.7403,5.9597000000000016,0.0,25.0403
2017-01-01 10:00:00,40.7,0.87,41.7277,1,1,1,10,52,40.7,13.566666666666666,31,9.700000000000003,42.597699999999996,-1.8976999999999933,0.0,32.89769999999999
2017-01-01 11:00:00,41.4,0.86,39.6265,1,1,1,11,52,41.4,13.799999999999999,31,10.399999999999999,40.4865,0.9134999999999991,0.0,30.0865
2017-01-01 12:00:00,43.7,0.91,41.0319,1,1,1,12,52,43.7,14.566666666666666,31,12.700000000000003,41.9419,1.758100000000006,0.0,29.241899999999994
2017-01-01 13:00:00,43.4,0.81,45.3001,1,1,1,13,52,43.4,14.466666666666665,31,12.399999999999999,46.1101,-2.710100000000004,0.0,33.710100000000004
2017-01-01 14:00:00,42.9,0.89,39.6748,1,1,1,14,52,42.9,14.299999999999999,31,11.899999999999999,40.5648,2.3352000000000004,0.0,28.6648
2017-01-01 15:00:00,43.3,0.41,26.1485,1,1,1,15,52,43.3,14.433333333333332,31,12.299999999999997,26.5585,16.7415,0.0,14.258500000000002
2017-01-01 16:00:00,44.9,0.03,17.5953,1,1,1,16,52,44.9,14.966666666666665,31,13.899999999999999,17.625300000000003,27.274699999999996,0.0,3.7253000000000043
2017-01-01 17:00:00,44.0,0.14,2.9462,1,1,1,17,52,44.0,14.666666666666666,31,13.0,3.0862000000000003,40.9138,9.9138,0.0
2017-01-01 18:00:00,44.0,0.35,0.0,1,1,1,18,52,44.0,14.666666666666666,31,13.0,0.35,43.65,12.65,0.0
2017-01-01 19:00:00,45.5,1.29,0.0,1,1,1,19,52,45.5,15.166666666666666,31,14.5,1.29,44.21,13.21,0.0
2017-01-01 20:00:00,46.5,3.08,0.0,1,1,1,20,52,46.5,15.5,31,15.5,3.08,43.42,12.42,0.0
2017-01-01 21:00:00,45.0,5.54,0.0,1,1,1,21,52,45.0,15.0,31,14.0,5.54,39.46,8.46,0.0
2017-01-01 22:00:00,41.7,3.97,0.0,1,1,1,22,52,41.7,13.9,31,10.700000000000003,3.97,37.730000000000004,6.730000000000002,0.0
2017-01-01 23:00:00,39.6,5.34,0.0,1,1,1,23,52,39.6,13.2,31,8.600000000000001,5.34,34.260000000000005,3.2600000000000016,0.0
2017-01-02 00:00:00,37.4,5.21,0.0,1,2,2,0,1,37.4,12.466666666666665,31,6.399999999999999,5.21,32.19,1.1899999999999986,0.0
2017-01-02 01:00:00,36.2,7.51,0.0,1,2,2,1,1,36.2,12.066666666666666,31,5.200000000000003,7.51,28.690000000000005,0.0,2.309999999999997
2017-01-02 02:00:00,34.9,6.42,0.0,1,2,2,2,1,34.9,11.633333333333333,31,3.8999999999999986,6.42,28.479999999999997,0.0,2.5200000000000014
2017-01-02 03:00:00,34.2,5.91,0.0,1,2,2,3,1,34.2,11.4,31,3.200000000000003,5.91,28.290000000000003,0.0,2.7099999999999973
2017-01-02 04:00:00,33.7,6.51,0.0,1,2,2,4,1,33.7,11.233333333333334,31,2.700000000000003,6.51,27.190000000000005,0.0,3.809999999999997
2017-01-02 05:00:00,33.2,5.17,0.0,1,2,2,5,1,33.2,11.066666666666666,31,2.200000000000003,5.17,28.03,0.0,2.969999999999997
2017-01-02 06:00:00,34.6,5.19,0.0,1,2,2,6,1,34.6,11.533333333333333,31,3.6000000000000014,5.19,29.41,0.0,1.589999999999999
2017-01-02 07:00:00,37.3,4.82,6.4943,1,2,2,7,1,37.3,12.433333333333332,31,6.299999999999997,11.3143,25.985699999999998,0.0,5.014300000000002
2017-01-02 08:00:00,40.3,5.08,21.2385,1,2,2,8,1,40.3,13.433333333333332,31,9.299999999999997,26.3185,13.981499999999997,0.0,17.018500000000003
2017-01-02 09:00:00,42.7,5.11,33.4175,1,2,2,9,1,42.7,14.233333333333334,31,11.700000000000003,38.527499999999996,4.1725000000000065,0.0,26.827499999999993
2017-01-02 10:00:00,45.6,6.8,41.8097,1,2,2,10,1,45.6,15.2,31,14.600000000000001,48.6097,-3.009699999999995,0.0,34.009699999999995
2017-01-02 11:00:00,46.8,7.65,46.9957,1,2,2,11,1,46.8,15.599999999999998,31,15.799999999999997,54.6457,-7.845700000000001,0.0,38.8457
2017-01-02 12:00:00,48.0,7.26,45.3829,1,2,2,12,1,48.0,16.0,31,17.0,52.6429,-4.642899999999997,0.0,35.6429
2017-01-02 13:00:00,47.3,6.33,45.766,1,2,2,13,1,47.3,15.766666666666666,31,16.299999999999997,52.096,-4.795999999999999,0.0,35.796
2017-01-02 14:00:00,49.2,7.46,39.9536,1,2,2,14,1,49.2,16.4,31,18.200000000000003,47.4136,1.7864000000000004,0.0,29.2136
2017-01-02 15:00:00,46.5,6.7,30.6894,1,2,2,15,1,46.5,15.5,31,15.5,37.3894,9.110599999999998,0.0,21.889400000000002
2017-01-02 16:00:00,47.4,5.25,17.8463,1,2,2,16,1,47.4,15.799999999999999,31,16.4,23.0963,24.3037,0.0,6.696300000000001
2017-01-02 17:00:00,48.1,4.43,3.1615,1,2,2,17,1,48.1,16.03333333333333,31,17.1,7.5915,40.5085,9.508500000000002,0.0
2017-01-02 18:00:00,47.2,3.97,0.0,1,2,2,18,1,47.2,15.733333333333334,31,16.200000000000003,3.97,43.230000000000004,12.230000000000002,0.0
2017-01-02 19:00:00,47.2,2.43,0.0,1,2,2,19,1,47.2,15.733333333333334,31,16.200000000000003,2.43,44.77,13.770000000000003,0.0
2017-01-02 20:00:00,47.5,3.32,0.0,1,2,2,20,1,47.5,15.833333333333332,31,16.5,3.32,44.18,13.18,0.0
2017-01-02 21:00:00,44.9,2.46,0.0,1,2,2,21,1,44.9,14.966666666666665,31,13.899999999999999,2.46,42.44,11.439999999999998,0.0
2017-01-02 22:00:00,44.1,2.07,0.0,1,2,2,22,1,44.1,14.7,31,13.100000000000001,2.07,42.03,11.030000000000001,0.0
2017-01-02 23:00:00,40.5,3.18,0.0,1,2,2,23,1,40.5,13.5,31,9.5,3.18,37.32,6.32,0.0
2017-01-03 00:00:00,38.4,3.12,0.0,1,3,3,0,1,38.4,12.799999999999999,31,7.399999999999999,3.12,35.28,4.2799999999999985,0.0
2017-01-03 01:00:00,35.8,3.29,0.0,1,3,3,1,1,35.8,11.933333333333332,31,4.799999999999997,3.29,32.51,1.5099999999999971,0.0
2017-01-03 02:00:00,35.1,3.43,0.0,1,3,3,2,1,35.1,11.7,31,4.100000000000001,3.43,31.67,0.6700000000000013,0.0
2017-01-03 03:00:00,34.1,2.99,0.0,1,3,3,3,1,34.1,11.366666666666667,31,3.1000000000000014,2.99,31.11,0.11000000000000121,0.0
2017-01-03 04:00:00,33.3,2.22,0.0,1,3,3,4,1,33.3,11.099999999999998,31,2.299999999999997,2.22,31.08,0.07999999999999696,0.0
2017-01-03 05:00:00,33.1,2.59,0.0,1,3,3,5,1,33.1,11.033333333333333,31,2.1000000000000014,2.59,30.51,0.0,0.48999999999999844
2017-01-03 06:00:00,33.3,2.72,0.0,1,3,3,6,1,33.3,11.099999999999998,31,2.299999999999997,2.72,30.58,0.0,0.42000000000000304
2017-01-03 07:00:00,37.5,3.07,6.3702,1,3,3,7,1,37.5,12.5,31,6.5,9.440199999999999,28.059800000000003,0.0,2.940199999999999
2017-01-03 08:00:00,40.4,2.59,6.2057,1,3,3,8,1,40.4,13.466666666666665,31,9.399999999999999,8.7957,31.6043,0.6042999999999985,0.0
2017-01-03 09:00:00,41.6,3.22,32.8464,1,3,3,9,1,41.6,13.866666666666667,31,10.600000000000001,36.0664,5.5336,0.0,25.4664
2017-01-03 10:00:00,45.3,2.55,36.1934,1,3,3,10,1,45.3,15.099999999999998,31,14.299999999999997,38.743399999999994,6.556600000000003,0.0,24.443399999999997
2017-01-03 11:00:00,46.3,2.74,42.929,1,3,3,11,1,46.3,15.433333333333332,31,15.299999999999997,45.669000000000004,0.6309999999999931,0.0,30.369000000000007
2017-01-03 12:00:00,47.4,4.75,12.2718,1,3,3,12,1,47.4,15.799999999999999,31,16.4,17.0218,30.3782,0.0,0.6218000000000004
2017-01-03 13:00:00,48.1,5.51,24.0811,1,3,3,13,1,48.1,16.03333333333333,31,17.1,29.591099999999997,18.508900000000004,0.0,12.491099999999996
2017-01-03 14:00:00,48.1,8.65,19.5309,1,3,3,14,1,48.1,16.03333333333333,31,17.1,28.1809,19.9191,0.0,11.0809
2017-01-03 15:00:00,48.2,8.3,7.2963,1,3,3,15,1,48.2,16.066666666666666,31,17.200000000000003,15.5963,32.6037,1.6037000000000035,0.0
2017-01-03 16:00:00,48.7,5.06,17.6858,1,3,3,16,1,48.7,16.233333333333334,31,17.700000000000003,22.7458,25.954200000000004,0.0,5.045799999999996
2017-01-03 17:00:00,48.7,5.05,3.2183,1,3,3,17,1,48.7,16.233333333333334,31,17.700000000000003,8.2683,40.431700000000006,9.431700000000003,0.0
2017-01-03 18:00:00,47.6,2.83,0.0,1,3,3,18,1,47.6,15.866666666666667,31,16.6,2.83,44.77,13.770000000000001,0.0
2017-01-03 19:00:00,47.9,3.19,0.0,1,3,3,19,1,47.9,15.966666666666665,31,16.9,3.19,44.71,13.709999999999999,0.0
2017-01-03 20:00:00,47.8,2.22,0.0,1,3,3,20,1,47.8,15.933333333333332,31,16.799999999999997,2.22,45.58,14.579999999999997,0.0
2017-01-03 21:00:00,46.4,1.91,0.0,1,3,3,21,1,46.4,15.466666666666665,31,15.399999999999999,1.91,44.49,13.489999999999998,0.0
2017-01-03 22:00:00,44.6,2.25,0.0,1,3,3,22,1,44.6,14.866666666666667,31,13.600000000000001,2.25,42.35,11.350000000000001,0.0
2017-01-03 23:00:00,41.8,3.66,0.0,1,3,3,23,1,41.8,13.933333333333332,31,10.799999999999997,3.66,38.14,7.139999999999997,0.0
2017-01-04 00:00:00,38.8,6.75,0.0,1,4,4,0,1,38.8,12.933333333333332,31,7.799999999999997,6.75,32.05,1.0499999999999972,0.0
2017-01-04 01:00:00,36.2,9.52,0.0,1,4,4,1,1,36.2,12.066666666666666,31,5.200000000000003,9.52,26.680000000000003,0.0,4.319999999999997
2017-01-04 02:00:00,35.0,8.38,0.0,1,4,4,2,1,35.0,11.666666666666666,31,4.0,8.38,26.619999999999997,0.0,4.380000000000001
2017-01-04 03:00:00,34.0,4.59,0.0,1,4,4,3,1,34.0,11.333333333333332,31,3.0,4.59,29.41,0.0,1.5899999999999999
2017-01-04 04:00:00,33.1,3.65,0.0,1,4,4,4,1,33.1,11.033333333333333,31,2.1000000000000014,3.65,29.450000000000003,0.0,1.5499999999999985
2017-01-04 05:00:00,32.8,3.39,0.0,1,4,4,5,1,32.8,10.933333333333332,31,1.7999999999999972,3.39,29.409999999999997,0.0,1.590000000000003
2017-01-04 06:00:00,33.7,3.76,0.0,1,4,4,6,1,33.7,11.233333333333334,31,2.700000000000003,3.76,29.940000000000005,0.0,1.059999999999997
2017-01-04 07:00:00,36.7,4.08,6.6714,1,4,4,7,1,36.7,12.233333333333334,31,5.700000000000003,10.7514,25.948600000000003,0.0,5.0513999999999974
2017-01-04 08:00:00,40.9,3.96,21.2536,1,4,4,8,1,40.9,13.633333333333333,31,9.899999999999999,25.2136,15.686399999999999,0.0,15.313600000000001
2017-01-04 09:00:00,42.0,6.34,28.5425,1,4,4,9,1,42.0,14.0,31,11.0,34.8825,7.1175,0.0,23.8825
2017-01-04 10:00:00,46.1,6.38,35.5302,1,4,4,10,1,46.1,15.366666666666667,31,15.100000000000001,41.9102,4.189799999999998,0.0,26.810200000000002
2017-01-04 11:00:00,46.3,4.13,42.106,1,4,4,11,1,46.3,15.433333333333332,31,15.299999999999997,46.236000000000004,0.06399999999999295,0.0,30.936000000000007
2017-01-04 12:00:00,46.0,2.43,48.0122,1,4,4,12,1,46.0,15.333333333333332,31,15.0,50.4422,-4.4422,0.0,35.4422
2017-01-04 13:00:00,44.3,3.71,39.3189,1,4,4,13,1,44.3,14.766666666666666,31,13.299999999999997,43.0289,1.271099999999997,0.0,29.728900000000003
2017-01-04 14:00:00,45.0,3.99,39.9467,1,4,4,14,1,45.0,15.0,31,14.0,43.9367,1.0632999999999981,0.0,29.936700000000002
2017-01-04 15:00:00,46.9,3.46,12.568,1,4,4,15,1,46.9,15.633333333333333,31,15.899999999999999,16.028,30.872,0.0,0.1280000000000001
2017-01-04 16:00:00,48.8,3.01,4.8624,1,4,4,16,1,48.8,16.266666666666666,31,17.799999999999997,7.8724,40.9276,9.927599999999998,0.0
2017-01-04 17:00:00,47.8,1.74,3.4646,1,4,4,17,1,47.8,15.933333333333332,31,16.799999999999997,5.2046,42.5954,11.595399999999998,0.0
2017-01-04 18:00:00,47.5,2.33,0.0,1,4,4,18,1,47.5,15.833333333333332,31,16.5,2.33,45.17,14.17,0.0
2017-01-04 19:00:00,48.0,3.09,0.0,1,4,4,19,1,48.0,16.0,31,17.0,3.09,44.91,13.91,0.0
2017-01-04 20:00:00,48.1,4.97,0.0,1,4,4,20,1,48.1,16.03333333333333,31,17.1,4.97,43.13,12.130000000000003,0.0
2017-01-04 21:00:00,45.8,5.07,0.0,1,4,4,21,1,45.8,15.266666666666666,31,14.799999999999997,5.07,40.73,9.729999999999997,0.0
2017-01-04 22:00:00,43.8,6.51,0.0,1,4,4,22,1,43.8,14.599999999999998,31,12.799999999999997,6.51,37.29,6.289999999999997,0.0
2017-01-04 23:00:00,40.2,5.11,0.0,1,4,4,23,1,40.2,13.4,31,9.200000000000003,5.11,35.09,4.0900000000000025,0.0
2017-01-05 00:00:00,37.4,4.71,0.0,1,5,5,0,1,37.4,12.466666666666665,31,6.399999999999999,4.71,32.69,1.6899999999999986,0.0
2017-01-05 01:00:00,35.8,3.49,0.0,1,5,5,1,1,35.8,11.933333333333332,31,4.799999999999997,3.49,32.309999999999995,1.309999999999997,0.0
2017-01-05 02:00:00,34.1,2.49,0.0,1,5,5,2,1,34.1,11.366666666666667,31,3.1000000000000014,2.49,31.61,0.6100000000000012,0.0
2017-01-05 03:00:00,33.2,4.0,0.0,1,5,5,3,1,33.2,11.066666666666666,31,2.200000000000003,4.0,29.200000000000003,0.0,1.7999999999999972
2017-01-05 04:00:00,32.8,3.63,0.0,1,5,5,4,1,32.8,10.933333333333332,31,1.7999999999999972,3.63,29.169999999999998,0.0,1.8300000000000027
2017-01-05 05:00:00,32.5,3.84,0.0,1,5,5,5,1,32.5,10.833333333333332,31,1.5,3.84,28.66,0.0,2.34
2017-01-05 06:00:00,31.6,4.31,0.0,1,5,5,6,1,31.6,10.533333333333333,31,0.6000000000000014,4.31,27.290000000000003,0.0,3.709999999999998
2017-01-05 07:00:00,34.3,4.06,1.3804,1,5,5,7,1,34.3,11.433333333333332,31,3.299999999999997,5.4403999999999995,28.859599999999997,0.0,2.1404000000000023
2017-01-05 08:00:00,39.9,2.13,10.4795,1,5,5,8,1,39.9,13.299999999999999,31,8.899999999999999,12.6095,27.290499999999998,0.0,3.709500000000002
2017-01-05 09:00:00,40.8,2.98,32.7602,1,5,5,9,1,40.8,13.599999999999998,31,9.799999999999997,35.740199999999994,5.059800000000003,0.0,25.940199999999997
2017-01-05 10:00:00,43.2,6.22,16.9445,1,5,5,10,1,43.2,14.4,31,12.200000000000003,23.1645,20.035500000000003,0.0,10.964499999999997
2017-01-05 11:00:00,44.8,4.82,24.9144,1,5,5,11,1,44.8,14.933333333333332,31,13.799999999999997,29.7344,15.065599999999996,0.0,15.934400000000004
2017-01-05 12:00:00,46.2,4.22,42.2161,1,5,5,12,1,46.2,15.4,31,15.200000000000003,46.436099999999996,-0.23609999999999332,0.0,31.236099999999993
2017-01-05 13:00:00,47.0,2.5,30.6481,1,5,5,13,1,47.0,15.666666666666666,31,16.0,33.1481,13.8519,0.0,17.1481
2017-01-05 14:00:00,46.2,2.1,39.5175,1,5,5,14,1,46.2,15.4,31,15.200000000000003,41.6175,4.582500000000003,0.0,26.417499999999997
2017-01-05 15:00:00,47.2,2.06,30.1962,1,5,5,15,1,47.2,15.733333333333334,31,16.200000000000003,32.2562,14.943800000000003,0.0,16.056199999999997
2017-01-05 16:00:00,47.3,2.28,17.4404,1,5,5,16,1,47.3,15.766666666666666,31,16.299999999999997,19.7204,27.579599999999996,0.0,3.4204000000000043
2017-01-05 17:00:00,47.6,1.98,3.2183,1,5,5,17,1,47.6,15.866666666666667,31,16.6,5.1983,42.401700000000005,11.401700000000002,0.0
2017-01-05 18:00:00,47.4,1.55,0.0,1,5,5,18,1,47.4,15.799999999999999,31,16.4,1.55,45.85,14.849999999999998,0.0
2017-01-05 19:00:00,48.2,1.34,0.0,1,5,5,19,1,48.2,16.066666666666666,31,17.200000000000003,1.34,46.86,15.860000000000003,0.0
2017-01-05 20:00:00,48.8,1.99,0.0,1,5,5,20,1,48.8,16.266666666666666,31,17.799999999999997,1.99,46.809999999999995,15.809999999999997,0.0
2017-01-05 21:00:00,47.1,2.25,0.0,1,5,5,21,1,47.1,15.7,31,16.1,2.25,44.85,13.850000000000001,0.0
2017-01-05 22:00:00,46.0,1.67,0.0,1,5,5,22,1,46.0,15.333333333333332,31,15.0,1.67,44.33,13.33,0.0
2017-01-05 23:00:00,42.2,3.2,0.0,1,5,5,23,1,42.2,14.066666666666666,31,11.200000000000003,3.2,39.0,8.000000000000004,0.0
2017-01-06 00:00:00,39.4,2.62,0.0,1,6,6,0,1,39.4,13.133333333333333,31,8.399999999999999,2.62,36.78,5.7799999999999985,0.0
2017-01-06 01:00:00,37.3,4.38,0.0,1,6,6,1,1,37.3,12.433333333333332,31,6.299999999999997,4.38,32.919999999999995,1.9199999999999973,0.0
2017-01-06 02:00:00,35.7,2.64,0.0,1,6,6,2,1,35.7,11.9,31,4.700000000000003,2.64,33.06,2.0600000000000027,0.0
2017-01-06 03:00:00,34.7,1.8,0.0,1,6,6,3,1,34.7,11.566666666666666,31,3.700000000000003,1.8,32.900000000000006,1.9000000000000028,0.0
2017-01-06 04:00:00,34.2,2.61,0.0,1,6,6,4,1,34.2,11.4,31,3.200000000000003,2.61,31.590000000000003,0.590000000000003,0.0
2017-01-06 05:00:00,34.1,1.98,0.0,1,6,6,5,1,34.1,11.366666666666667,31,3.1000000000000014,1.98,32.120000000000005,1.1200000000000014,0.0
2017-01-06 06:00:00,35.2,1.19,0.0,1,6,6,6,1,35.2,11.733333333333334,31,4.200000000000003,1.19,34.010000000000005,3.010000000000003,0.0
2017-01-06 07:00:00,38.1,1.29,1.006,1,6,6,7,1,38.1,12.7,31,7.100000000000001,2.2960000000000003,35.804,4.804000000000001,0.0
2017-01-06 08:00:00,41.3,0.83,7.1253,1,6,6,8,1,41.3,13.766666666666666,31,10.299999999999997,7.9553,33.344699999999996,2.344699999999997,0.0
2017-01-06 09:00:00,42.5,0.74,12.9032,1,6,6,9,1,42.5,14.166666666666666,31,11.5,13.6432,28.8568,0.0,2.1432
2017-01-06 10:00:00,44.6,0.84,37.8011,1,6,6,10,1,44.6,14.866666666666667,31,13.600000000000001,38.6411,5.9589,0.0,25.0411
2017-01-06 11:00:00,46.0,1.82,46.4493,1,6,6,11,1,46.0,15.333333333333332,31,15.0,48.2693,-2.269300000000001,0.0,33.2693
2017-01-06 12:00:00,47.2,1.49,47.8245,1,6,6,12,1,47.2,15.733333333333334,31,16.200000000000003,49.3145,-2.1144999999999996,0.0,33.1145
2017-01-06 13:00:00,45.5,3.9,45.6585,1,6,6,13,1,45.5,15.166666666666666,31,14.5,49.558499999999995,-4.058499999999995,0.0,35.058499999999995
2017-01-06 14:00:00,46.9,4.51,14.3034,1,6,6,14,1,46.9,15.633333333333333,31,15.899999999999999,18.8134,28.086599999999997,0.0,2.913400000000003
2017-01-06 15:00:00,48.2,3.75,20.0344,1,6,6,15,1,48.2,16.066666666666666,31,17.200000000000003,23.7844,24.4156,0.0,6.584399999999999
2017-01-06 16:00:00,48.2,2.02,17.9039,1,6,6,16,1,48.2,16.066666666666666,31,17.200000000000003,19.9239,28.276100000000003,0.0,2.723899999999997
2017-01-06 17:00:00,48.3,1.89,3.4567,1,6,6,17,1,48.3,16.099999999999998,31,17.299999999999997,5.3467,42.9533,11.953299999999997,0.0
2017-01-06 18:00:00,47.5,1.45,0.0,1,6,6,18,1,47.5,15.833333333333332,31,16.5,1.45,46.05,15.05,0.0
2017-01-06 19:00:00,47.0,1.5,0.0,1,6,6,19,1,47.0,15.666666666666666,31,16.0,1.5,45.5,14.5,0.0
2017-01-06 20:00:00,46.9,1.31,0.0,1,6,6,20,1,46.9,15.633333333333333,31,15.899999999999999,1.31,45.589999999999996,14.589999999999998,0.0
2017-01-06 21:00:00,45.6,2.22,0.0,1,6,6,21,1,45.6,15.2,31,14.600000000000001,2.22,43.38,12.38,0.0
2017-01-06 22:00:00,43.8,2.68,0.0,1,6,6,22,1,43.8,14.599999999999998,31,12.799999999999997,2.68,41.12,10.119999999999997,0.0
2017-01-06 23:00:00,41.3,2.71,0.0,1,6,6,23,1,41.3,13.766666666666666,31,10.299999999999997,2.71,38.589999999999996,7.589999999999997,0.0
2017-01-07 00:00:00,39.1,2.75,0.0,1,7,7,0,1,39.1,13.033333333333333,31,8.100000000000001,2.75,36.35,5.350000000000001,0.0
2017-01-07 01:00:00,37.1,2.84,0.0,1,7,7,1,1,37.1,12.366666666666667,31,6.100000000000001,2.84,34.260000000000005,3.2600000000000016,0.0
2017-01-07 02:00:00,35.2,2.34,0.0,1,7,7,2,1,35.2,11.733333333333334,31,4.200000000000003,2.34,32.86,1.860000000000003,0.0
2017-01-07 03:00:00,34.5,4.57,0.0,1,7,7,3,1,34.5,11.5,31,3.5,4.57,29.93,0.0,1.0700000000000003
2017-01-07 04:00:00,34.0,4.34,0.0,1,7,7,4,1,34.0,11.333333333333332,31,3.0,4.34,29.66,0.0,1.3399999999999999
2017-01-07 05:00:00,33.9,4.38,0.0,1,7,7,5,1,33.9,11.299999999999999,31,2.8999999999999986,4.38,29.52,0.0,1.4800000000000013
2017-01-07 06:00:00,33.9,11.35,0.0,1,7,7,6,1,33.9,11.299999999999999,31,2.8999999999999986,11.35,22.549999999999997,0.0,8.450000000000001
2017-01-07 07:00:00,35.3,12.12,4.5907,1,7,7,7,1,35.3,11.766666666666666,31,4.299999999999997,16.7107,18.589299999999998,0.0,12.410700000000002
2017-01-07 08:00:00,36.6,13.38,19.997,1,7,7,8,1,36.6,12.2,31,5.600000000000001,33.377,3.222999999999999,0.0,27.777
2017-01-07 09:00:00,38.5,13.42,30.4184,1,7,7,9,1,38.5,12.833333333333332,31,7.5,43.8384,-5.3384,0.0,36.3384
2017-01-07 10:00:00,41.8,13.89,40.0295,1,7,7,10,1,41.8,13.933333333333332,31,10.799999999999997,53.9195,-12.119500000000002,0.0,43.1195
2017-01-07 11:00:00,42.9,14.54,45.266,1,7,7,11,1,42.9,14.299999999999999,31,11.899999999999999,59.806,-16.906,0.0,47.906
2017-01-07 12:00:00,43.6,14.19,45.0985,1,7,7,12,1,43.6,14.533333333333333,31,12.600000000000001,59.2885,-15.688499999999998,0.0,46.6885
2017-01-07 13:00:00,44.9,9.35,45.9362,1,7,7,13,1,44.9,14.966666666666665,31,13.899999999999999,55.2862,-10.386200000000002,0.0,41.3862
2017-01-07 14:00:00,44.2,7.6,40.5183,1,7,7,14,1,44.2,14.733333333333334,31,13.200000000000003,48.118300000000005,-3.918300000000002,0.0,34.9183
2017-01-07 15:00:00,44.8,8.85,27.4016,1,7,7,15,1,44.8,14.933333333333332,31,13.799999999999997,36.251599999999996,8.5484,0.0,22.4516
2017-01-07 16:00:00,45.1,7.02,16.6759,1,7,7,16,1,45.1,15.033333333333333,31,14.100000000000001,23.695899999999998,21.404100000000003,0.0,9.595899999999997
2017-01-07 17:00:00,45.9,7.48,3.6014,1,7,7,17,1,45.9,15.299999999999999,31,14.899999999999999,11.0814,34.818599999999996,3.818599999999998,0.0
2017-01-07 18:00:00,46.1,4.95,0.0,1,7,7,18,1,46.1,15.366666666666667,31,15.100000000000001,4.95,41.15,10.150000000000002,0.0
2017-01-07 19:00:00,46.6,3.08,0.0,1,7,7,19,1,46.6,15.533333333333333,31,15.600000000000001,3.08,43.52,12.520000000000001,0.0
2017-01-07 20:00:00,45.5,3.12,0.0,1,7,7,20,1,45.5,15.166666666666666,31,14.5,3.12,42.38,11.379999999999999,0.0
2017-01-07 21:00:00,44.8,4.81,0.0,1,7,7,21,1,44.8,14.933333333333332,31,13.799999999999997,4.81,39.989999999999995,8.989999999999998,0.0
2017-01-07 22:00:00,42.8,7.05,0.0,1,7,7,22,1,42.8,14.266666666666666,31,11.799999999999997,7.05,35.75,4.749999999999997,0.0
2017-01-07 23:00:00,40.7,5.21,0.0,1,7,7,23,1,40.7,13.566666666666666,31,9.700000000000003,5.21,35.49,4.490000000000003,0.0
2017-01-08 00:00:00,38.3,6.67,0.0,1,8,8,0,1,38.3,12.766666666666666,31,7.299999999999997,6.67,31.629999999999995,0.6299999999999972,0.0
2017-01-08 01:00:00,36.3,4.28,0.0,1,8,8,1,1,36.3,12.099999999999998,31,5.299999999999997,4.28,32.019999999999996,1.019999999999997,0.0
2017-01-08 02:00:00,33.5,3.42,0.0,1,8,8,2,1,33.5,11.166666666666666,31,2.5,3.42,30.08,0.0,0.9199999999999999
2017-01-08 03:00:00,32.7,3.26,0.0,1,8,8,3,1,32.7,10.9,31,1.7000000000000028,3.26,29.440000000000005,0.0,1.559999999999997
2017-01-08 04:00:00,33.2,3.63,0.0,1,8,8,4,1,33.2,11.066666666666666,31,2.200000000000003,3.63,29.570000000000004,0.0,1.429999999999997
2017-01-08 05:00:00,31.3,3.19,0.0,1,8,8,5,1,31.3,10.433333333333334,31,0.3000000000000007,3.19,28.11,0.0,2.8899999999999992
2017-01-08 06:00:00,31.9,3.77,0.0,1,8,8,6,1,31.9,10.633333333333333,31,0.8999999999999986,3.77,28.13,0.0,2.8700000000000014
2017-01-08 07:00:00,32.6,4.24,1.3423,1,8,8,7,1,32.6,10.866666666666667,31,1.6000000000000014,5.5823,27.0177,0.0,3.9822999999999986
